user_id,product_id,action,timestamp,session_id,duration_seconds,device,category
U364,P069,share,2024-08-23 00:54:32,SESS_DN1GZ,135,desktop,beauty
U364,P080,purchase,2024-08-23 00:19:05,SESS_SZJKN,480,desktop,home
U364,P078,compare,2024-08-23 01:24:41,SESS_U7NAR,451,tablet,home
U364,P082,click,2024-08-23 00:20:37,SESS_Q5LF7,246,desktop,home
U364,P007,view,2024-08-23 01:02:12,SESS_93X23,64,mobile,electronics
U364,P012,add_to_cart,2024-08-23 04:27:35,SESS_52PAX,345,tablet,electronics
U364,P065,wishlist,2024-08-23 00:43:37,SESS_BHEYY,600,mobile,beauty
U365,P096,click,2024-11-07 13:39:50,SESS_RRBJV,98,desktop,toys
U365,P029,click,2024-11-07 14:09:58,SESS_X1VOP,281,mobile,food
U365,P093,add_to_cart,2024-11-07 15:30:48,SESS_UEVGB,91,tablet,toys
U365,P039,wishlist,2024-11-07 16:14:05,SESS_X202V,210,mobile,food
U365,P034,add_to_cart,2024-11-07 14:56:22,SESS_50ORN,91,desktop,food
U365,P099,purchase,2024-11-07 16:38:45,SESS_Q9RVN,277,tablet,toys
U365,P086,purchase,2024-11-07 15:14:20,SESS_TNVV1,165,mobile,home
U365,P025,add_to_cart,2024-11-07 19:19:55,SESS_NJXEN,281,mobile,fashion
U366,P043,view,2024-06-12 04:48:55,SESS_BWITU,7,mobile,books
U366,P009,add_to_cart,2024-06-12 05:39:19,SESS_2NI4G,93,mobile,electronics
U366,P092,wishlist,2024-06-12 05:57:55,SESS_JSEUO,114,desktop,toys
U366,P093,view,2024-06-12 05:39:10,SESS_UFEUC,46,mobile,toys
U366,P013,view,2024-06-12 07:50:39,SESS_JZ4N1,46,mobile,electronics
U366,P027,add_to_cart,2024-06-12 09:01:15,SESS_R4CKC,21,desktop,fashion
U366,P093,view,2024-06-12 06:36:19,SESS_SZCLM,59,mobile,toys
U366,P090,view,2024-06-12 07:05:39,SESS_S0GV4,33,desktop,toys
U367,P055,view,2024-03-13 09:52:14,SESS_ON3QA,63,desktop,sports
U367,P085,add_to_cart,2024-03-13 10:08:47,SESS_1U6JD,64,mobile,home
U367,P087,purchase,2024-03-13 10:29:46,SESS_WM4F7,120,mobile,home
U367,P036,purchase,2024-03-13 12:06:20,SESS_WW7XH,159,desktop,food
U367,P045,add_to_cart,2024-03-13 11:23:50,SESS_HLSWD,196,desktop,books
U367,P032,purchase,2024-03-13 12:12:14,SESS_BD9O4,295,mobile,food
U367,P081,add_to_cart,2024-03-13 11:04:50,SESS_AGEIZ,229,desktop,home
U367,P038,add_to_cart,2024-03-13 12:15:09,SESS_A4DQX,147,mobile,food
U368,P068,click,2024-01-25 02:25:51,SESS_ZBB27,598,tablet,beauty
U368,P085,compare,2024-01-25 02:51:15,SESS_DGEJ1,147,desktop,home
U368,P003,click,2024-01-25 02:42:25,SESS_RONBV,506,mobile,electronics
U368,P068,view,2024-01-25 03:13:33,SESS_YPM2F,81,tablet,beauty
U368,P006,share,2024-01-25 05:40:03,SESS_1LEXD,442,desktop,electronics
U368,P064,review,2024-01-25 03:31:26,SESS_0KGDV,178,desktop,beauty
U368,P078,purchase,2024-01-25 06:40:39,SESS_JEDAD,537,desktop,home
U368,P070,share,2024-01-25 07:10:31,SESS_GE4OF,183,tablet,beauty
U369,P064,view,2024-01-12 20:32:53,SESS_6XZP9,42,tablet,beauty
U369,P073,view,2024-01-12 20:38:56,SESS_YFG2E,52,mobile,beauty
U369,P073,compare,2024-01-12 21:31:43,SESS_LJXE6,140,mobile,beauty
U369,P024,review,2024-01-12 20:55:20,SESS_DCLED,163,tablet,fashion
U369,P019,click,2024-01-12 23:05:09,SESS_JZAE5,198,tablet,fashion
U369,P071,share,2024-01-13 00:12:48,SESS_I2AFI,74,mobile,beauty
U369,P064,share,2024-01-12 23:52:59,SESS_NLE7H,172,tablet,beauty
U369,P035,review,2024-01-13 00:03:42,SESS_Z6K8Z,187,mobile,food
U370,P018,add_to_cart,2024-01-16 10:11:28,SESS_YA3Z5,52,tablet,fashion
U370,P100,add_to_cart,2024-01-16 11:01:15,SESS_58F22,22,mobile,toys
U370,P020,share,2024-01-16 11:13:06,SESS_0XTYV,67,tablet,fashion
U370,P100,purchase,2024-01-16 11:02:22,SESS_ULGTD,120,desktop,toys
U370,P015,click,2024-01-16 11:07:48,SESS_8W1QX,71,mobile,electronics
U370,P005,view,2024-01-16 11:35:43,SESS_M61IS,43,mobile,electronics
U370,P012,click,2024-01-16 14:14:22,SESS_VYXLL,64,desktop,electronics
U370,P026,view,2024-01-16 14:07:29,SESS_N0T1K,23,desktop,fashion
U371,P045,click,2024-11-03 17:24:39,SESS_O8ECT,125,tablet,books
U371,P065,click,2024-11-03 18:21:50,SESS_JKM0F,309,desktop,beauty
U371,P043,compare,2024-11-03 19:08:01,SESS_LCKUH,472,desktop,books
U371,P016,share,2024-11-03 19:09:36,SESS_LDI47,237,desktop,fashion
U371,P052,compare,2024-11-03 19:00:07,SESS_0JRR7,192,mobile,sports
U371,P014,compare,2024-11-03 22:17:29,SESS_S3589,221,tablet,electronics
U371,P031,compare,2024-11-03 21:13:51,SESS_ESP55,438,desktop,food
U371,P045,compare,2024-11-03 19:58:25,SESS_Y04LF,181,mobile,books
U372,P094,view,2024-10-17 23:05:31,SESS_R3CL4,18,mobile,toys
U372,P009,click,2024-10-17 23:17:34,SESS_9BP12,79,tablet,electronics
U372,P001,view,2024-10-18 00:20:13,SESS_D2IPT,28,desktop,electronics
U372,P003,view,2024-10-17 23:39:49,SESS_KZADB,38,mobile,electronics
U372,P026,click,2024-10-18 01:34:59,SESS_Q2G1K,82,mobile,fashion
U372,P004,add_to_cart,2024-10-17 23:17:31,SESS_KXXJ0,44,mobile,electronics
U372,P021,view,2024-10-17 23:29:55,SESS_2KOCW,12,mobile,fashion
U372,P021,compare,2024-10-18 02:49:59,SESS_UEZ19,103,desktop,fashion
U373,P087,click,2024-08-19 18:32:31,SESS_DN2Z2,427,tablet,home
U373,P060,click,2024-08-19 19:11:19,SESS_63RRP,309,tablet,sports
U373,P008,share,2024-08-19 18:52:05,SESS_2VD8I,353,desktop,electronics
U373,P005,wishlist,2024-08-19 19:21:31,SESS_BNVL0,329,tablet,electronics
U373,P026,compare,2024-08-19 20:41:03,SESS_3IETY,375,tablet,fashion
U373,P013,wishlist,2024-08-19 22:28:41,SESS_BW2MR,283,desktop,electronics
U373,P053,compare,2024-08-19 22:19:25,SESS_WIOFN,262,tablet,sports
U373,P049,click,2024-08-19 19:18:15,SESS_YLBOS,335,tablet,books
U374,P021,view,2024-01-22 04:22:29,SESS_XGYMY,27,desktop,fashion
U374,P068,view,2024-01-22 05:15:19,SESS_4Q7SV,31,mobile,beauty
U374,P096,click,2024-01-22 06:14:03,SESS_V5X6E,107,mobile,toys
U374,P008,wishlist,2024-01-22 06:44:32,SESS_X7A1L,102,tablet,electronics
U374,P032,click,2024-01-22 07:34:21,SESS_PYTA7,17,tablet,food
U374,P092,click,2024-01-22 06:46:59,SESS_RSJJ8,21,desktop,toys
U374,P016,add_to_cart,2024-01-22 08:18:59,SESS_TQEAE,64,mobile,fashion
U374,P003,click,2024-01-22 10:40:29,SESS_BKK2B,36,mobile,electronics
U375,P037,compare,2024-09-13 02:07:08,SESS_XJ3Y1,74,mobile,food
U375,P023,click,2024-09-13 02:48:44,SESS_5SVFO,156,mobile,fashion
U375,P072,view,2024-09-13 03:41:58,SESS_GDP9I,25,mobile,beauty
U375,P075,purchase,2024-09-13 03:26:14,SESS_D2FNC,180,mobile,beauty
U375,P023,click,2024-09-13 05:30:08,SESS_4MNYK,186,mobile,fashion
U375,P065,share,2024-09-13 06:01:23,SESS_FE3JW,39,mobile,beauty
U375,P011,add_to_cart,2024-09-13 04:48:26,SESS_AD0XH,18,mobile,electronics
U375,P026,wishlist,2024-09-13 03:32:25,SESS_XP7X8,103,tablet,fashion
U376,P002,view,2024-09-17 02:45:10,SESS_DYYWZ,139,desktop,electronics
U376,P053,click,2024-09-17 03:44:15,SESS_3LP15,394,tablet,sports
U376,P051,share,2024-09-17 03:37:30,SESS_CD4U4,279,tablet,books
U376,P042,view,2024-09-17 04:41:49,SESS_NIMCH,162,desktop,books
U376,P054,wishlist,2024-09-17 02:57:22,SESS_M7RBR,460,desktop,sports
U376,P059,compare,2024-09-17 04:53:15,SESS_J2KEG,480,desktop,sports
U376,P005,purchase,2024-09-17 04:43:10,SESS_UJVBP,147,mobile,electronics
U376,P060,compare,2024-09-17 03:56:55,SESS_OTE0Q,306,tablet,sports
U377,P069,share,2024-08-18 13:37:03,SESS_XNUFA,320,mobile,beauty
U377,P080,purchase,2024-08-18 14:02:13,SESS_0VB1C,546,tablet,home
U377,P042,review,2024-08-18 15:20:31,SESS_JBUOE,166,desktop,books
U377,P011,add_to_cart,2024-08-18 13:51:39,SESS_HNXIY,364,mobile,electronics
U377,P072,click,2024-08-18 14:54:03,SESS_7QUF7,497,mobile,beauty
U377,P061,purchase,2024-08-18 15:11:38,SESS_M2V0M,439,desktop,sports
U377,P065,add_to_cart,2024-08-18 18:40:03,SESS_GDZK0,207,desktop,beauty
U377,P003,review,2024-08-18 19:10:15,SESS_KAH8O,192,desktop,electronics
U378,P063,view,2024-06-07 16:56:26,SESS_JB0OX,11,mobile,sports
U378,P009,view,2024-06-07 17:05:48,SESS_8M7Z2,39,desktop,electronics
U378,P026,view,2024-06-07 18:25:18,SESS_MM279,65,mobile,fashion
U378,P083,click,2024-06-07 17:55:17,SESS_GWLJ6,34,tablet,home
U378,P091,wishlist,2024-06-07 17:36:46,SESS_ZSHP0,28,mobile,toys
U378,P016,view,2024-06-07 19:10:51,SESS_APFJ6,45,mobile,fashion
U378,P085,add_to_cart,2024-06-07 19:39:08,SESS_87M5C,120,mobile,home
U378,P006,view,2024-06-07 21:31:11,SESS_UHUHX,41,tablet,electronics
U379,P008,click,2024-08-29 19:57:17,SESS_6DERG,40,tablet,electronics
U379,P064,share,2024-08-29 20:50:39,SESS_FYY9V,111,tablet,beauty
U379,P007,click,2024-08-29 20:01:47,SESS_ACFAX,66,mobile,electronics
U379,P009,click,2024-08-29 22:34:23,SESS_9MI9Z,77,mobile,electronics
U379,P004,view,2024-08-29 21:30:45,SESS_366SQ,27,mobile,electronics
U379,P088,view,2024-08-29 21:09:22,SESS_A7SCP,5,tablet,toys
U379,P008,click,2024-08-29 21:12:35,SESS_80EHA,61,mobile,electronics
U379,P026,click,2024-08-30 01:39:00,SESS_2LYM9,80,mobile,fashion
U380,P073,wishlist,2024-04-27 22:19:24,SESS_GIOKO,124,mobile,beauty
U380,P065,click,2024-04-27 22:28:55,SESS_KYB27,176,mobile,beauty
U380,P064,review,2024-04-27 23:55:26,SESS_JOD5J,109,tablet,beauty
U380,P025,share,2024-04-27 22:44:12,SESS_P581N,75,tablet,fashion
U380,P036,review,2024-04-28 01:33:08,SESS_PS476,152,mobile,food
U380,P029,compare,2024-04-27 22:53:44,SESS_BX7QF,169,mobile,food
U380,P073,wishlist,2024-04-28 02:22:30,SESS_QWLQB,50,mobile,beauty
U380,P022,share,2024-04-28 01:16:37,SESS_YV97J,73,tablet,fashion
U381,P005,view,2024-01-06 15:59:17,SESS_VOCSQ,85,desktop,electronics
U381,P087,share,2024-01-06 16:09:48,SESS_1417H,222,desktop,home
U381,P083,view,2024-01-06 16:50:59,SESS_ORGC4,60,mobile,home
U381,P098,purchase,2024-01-06 18:00:14,SESS_MVNFK,294,desktop,toys
U381,P010,purchase,2024-01-06 19:20:57,SESS_45MRT,328,desktop,electronics
U381,P001,add_to_cart,2024-01-06 17:35:57,SESS_C6IWM,253,mobile,electronics
U381,P087,share,2024-01-06 17:54:35,SESS_WY9PZ,511,tablet,home
U381,P076,purchase,2024-01-06 16:18:04,SESS_R7DKI,566,desktop,home
U382,P089,click,2024-10-31 10:47:42,SESS_RL8HU,72,desktop,toys
U382,P079,click,2024-10-31 11:36:39,SESS_QGCMR,280,desktop,home
U382,P068,compare,2024-10-31 12:43:28,SESS_SPSKT,187,mobile,beauty
U382,P084,add_to_cart,2024-10-31 11:38:33,SESS_WJ0VS,118,mobile,home
U382,P029,purchase,2024-10-31 11:28:54,SESS_HH54S,160,mobile,food
U382,P028,purchase,2024-10-31 15:33:17,SESS_E5EZK,189,tablet,food
U382,P082,purchase,2024-10-31 16:19:18,SESS_RN3J0,238,desktop,home
U382,P032,add_to_cart,2024-10-31 15:16:30,SESS_VIDDY,188,mobile,food
U383,P100,purchase,2024-07-09 21:34:46,SESS_3ZN5R,321,mobile,toys
U383,P048,click,2024-07-09 21:59:06,SESS_4FPLL,214,mobile,books
U383,P010,share,2024-07-09 22:47:40,SESS_REURF,304,desktop,electronics
U383,P040,wishlist,2024-07-09 23:58:25,SESS_ZNB6G,394,desktop,books
U383,P060,wishlist,2024-07-10 00:45:58,SESS_JC2FO,341,desktop,sports
U383,P041,purchase,2024-07-09 21:58:41,SESS_GTGU6,243,tablet,books
U383,P017,compare,2024-07-10 01:08:58,SESS_JAMSL,387,desktop,fashion
U383,P056,review,2024-07-10 02:13:50,SESS_OMJOQ,249,desktop,sports
U384,P047,compare,2024-07-22 05:20:45,SESS_HSZDI,298,tablet,books
U384,P079,click,2024-07-22 05:35:37,SESS_3T3M5,395,desktop,home
U384,P011,review,2024-07-22 05:41:57,SESS_LY6YV,418,tablet,electronics
U384,P078,click,2024-07-22 06:50:42,SESS_7LQZG,220,desktop,home
U384,P054,wishlist,2024-07-22 09:19:33,SESS_NE8QP,409,desktop,sports
U384,P041,compare,2024-07-22 05:27:05,SESS_E93RC,149,desktop,books
U384,P075,compare,2024-07-22 11:20:33,SESS_EATXF,185,mobile,beauty
U384,P074,view,2024-07-22 05:47:28,SESS_W60N3,172,tablet,beauty
U385,P002,view,2024-09-24 10:28:40,SESS_OWIHY,7,mobile,electronics
U385,P090,view,2024-09-24 10:51:43,SESS_IT8AB,36,mobile,toys
U385,P053,add_to_cart,2024-09-24 10:52:26,SESS_C5TG8,11,mobile,sports
U385,P097,view,2024-09-24 11:22:10,SESS_7S4X5,43,desktop,toys
U385,P020,view,2024-09-24 14:07:44,SESS_HAWQD,40,mobile,fashion
U385,P099,view,2024-09-24 11:17:45,SESS_1RWHP,26,mobile,toys
U385,P018,click,2024-09-24 13:49:28,SESS_8ML7K,17,mobile,fashion
U385,P017,click,2024-09-24 16:02:06,SESS_IH10E,39,mobile,fashion
U386,P045,view,2024-11-19 05:18:25,SESS_D53II,123,desktop,books
U386,P060,compare,2024-11-19 06:03:22,SESS_5S63R,230,desktop,sports
U386,P018,share,2024-11-19 06:42:49,SESS_5H7YD,346,desktop,fashion
U386,P057,click,2024-11-19 07:38:10,SESS_782D0,335,tablet,sports
U386,P040,compare,2024-11-19 08:35:13,SESS_OXYVB,487,desktop,books
U386,P005,compare,2024-11-19 07:37:15,SESS_JJ30U,334,desktop,electronics
U386,P051,compare,2024-11-19 10:14:13,SESS_ACWF6,346,desktop,books
U386,P003,share,2024-11-19 05:47:49,SESS_4S5QT,462,desktop,electronics
U387,P100,view,2024-12-21 17:45:19,SESS_AV6XH,13,mobile,toys
U387,P086,compare,2024-12-21 18:16:45,SESS_5KNOR,95,desktop,home
U387,P004,view,2024-12-21 19:36:59,SESS_PHGKN,46,desktop,electronics
U387,P084,view,2024-12-21 20:36:43,SESS_1M00L,34,mobile,home
U387,P014,compare,2024-12-21 19:29:19,SESS_D09OY,82,desktop,electronics
U387,P094,click,2024-12-21 20:10:49,SESS_A2X17,95,mobile,toys
U387,P030,click,2024-12-21 20:33:07,SESS_0SWDU,28,tablet,food
U387,P012,view,2024-12-21 20:41:01,SESS_RVNZQ,13,mobile,electronics
U388,P078,share,2024-01-18 12:07:07,SESS_HG4BC,558,mobile,home
U388,P002,view,2024-01-18 13:01:18,SESS_HWF6Y,98,mobile,electronics
U388,P076,view,2024-01-18 13:41:05,SESS_Y7U6U,61,desktop,home
U388,P074,purchase,2024-01-18 13:17:22,SESS_HBTTH,456,mobile,beauty
U388,P086,purchase,2024-01-18 12:24:51,SESS_8PFKP,320,desktop,home
U388,P067,purchase,2024-01-18 16:05:37,SESS_3YULS,378,mobile,beauty
U388,P087,view,2024-01-18 14:27:01,SESS_MG2PU,110,mobile,home
U388,P004,review,2024-01-18 18:25:49,SESS_FQ3RW,371,desktop,electronics
U389,P037,click,2024-12-23 23:54:35,SESS_80JG2,184,mobile,food
U389,P070,view,2024-12-23 23:58:43,SESS_M7K0N,44,mobile,beauty
U389,P034,click,2024-12-24 01:47:41,SESS_T10Z8,167,tablet,food
U389,P073,share,2024-12-24 00:49:44,SESS_61Y2X,169,mobile,beauty
U389,P073,review,2024-12-24 01:52:27,SESS_2IKBU,198,mobile,beauty
U389,P024,wishlist,2024-12-24 00:09:00,SESS_EUGQV,44,mobile,fashion
U389,P047,compare,2024-12-24 04:07:17,SESS_8I8TA,100,mobile,books
U389,P022,wishlist,2024-12-24 04:00:59,SESS_1GAFU,103,mobile,fashion
U390,P026,add_to_cart,2024-03-16 16:06:33,SESS_YKATC,67,mobile,fashion
U390,P097,share,2024-03-16 16:40:35,SESS_G4GMA,113,tablet,toys
U390,P023,click,2024-03-16 17:02:59,SESS_6ZAZY,88,mobile,fashion
U390,P023,click,2024-03-16 17:19:42,SESS_453GK,44,mobile,fashion
U390,P013,share,2024-03-16 19:43:01,SESS_RNCKR,60,desktop,electronics
U390,P088,share,2024-03-16 20:07:03,SESS_TARTG,9,tablet,toys
U390,P091,add_to_cart,2024-03-16 21:12:39,SESS_ZA57H,85,desktop,toys
U390,P014,view,2024-03-16 17:07:34,SESS_NYA55,18,mobile,electronics
U391,P063,add_to_cart,2024-07-31 04:40:20,SESS_ZNMXB,203,mobile,sports
U391,P008,click,2024-07-31 05:30:51,SESS_KT6H6,372,desktop,electronics
U391,P046,wishlist,2024-07-31 04:57:26,SESS_EP720,330,desktop,books
U391,P003,click,2024-07-31 05:51:32,SESS_GOJGP,128,mobile,electronics
U391,P056,view,2024-07-31 07:51:32,SESS_37H4K,163,mobile,sports
U391,P025,share,2024-07-31 09:11:20,SESS_CXALL,390,desktop,fashion
U391,P056,share,2024-07-31 08:06:44,SESS_QIRJQ,371,mobile,sports
U391,P063,add_to_cart,2024-07-31 04:58:39,SESS_XOX3M,381,desktop,sports
U392,P078,click,2024-12-13 21:26:34,SESS_X9I0T,86,mobile,home
U392,P003,view,2024-12-13 21:34:56,SESS_DF3JP,72,tablet,electronics
U392,P015,purchase,2024-12-13 21:33:56,SESS_NGBLC,360,desktop,electronics
U392,P100,view,2024-12-13 21:47:43,SESS_QYJM3,88,desktop,toys
U392,P079,purchase,2024-12-13 21:54:58,SESS_F823Q,458,desktop,home
U392,P084,wishlist,2024-12-13 22:55:39,SESS_TXECE,340,tablet,home
U392,P083,review,2024-12-14 00:17:16,SESS_QOC4E,468,desktop,home
U392,P010,add_to_cart,2024-12-13 22:18:43,SESS_QLC65,537,desktop,electronics
U393,P009,view,2024-12-09 10:22:01,SESS_98KSF,34,desktop,electronics
U393,P012,view,2024-12-09 11:05:09,SESS_7WXGJ,41,mobile,electronics
U393,P075,click,2024-12-09 10:47:51,SESS_98W5G,85,desktop,beauty
U393,P003,purchase,2024-12-09 11:17:13,SESS_B3ISX,120,desktop,electronics
U393,P058,view,2024-12-09 11:44:05,SESS_JYIUL,53,mobile,sports
U393,P012,view,2024-12-09 10:53:26,SESS_TTXO2,14,mobile,electronics
U393,P014,view,2024-12-09 12:35:37,SESS_67WCD,32,mobile,electronics
U393,P002,view,2024-12-09 11:32:36,SESS_DOH59,16,tablet,electronics
U394,P072,click,2024-06-04 19:00:12,SESS_HQKJN,180,desktop,beauty
U394,P055,view,2024-06-04 19:21:01,SESS_7DDM6,76,mobile,sports
U394,P086,click,2024-06-04 20:46:40,SESS_3WTK4,367,desktop,home
U394,P077,click,2024-06-04 19:25:57,SESS_E6JRV,317,desktop,home
U394,P073,review,2024-06-04 21:04:56,SESS_GPHH6,600,tablet,beauty
U394,P073,review,2024-06-04 21:08:07,SESS_IAQ3J,137,desktop,beauty
U394,P083,review,2024-06-04 20:18:48,SESS_76B83,235,mobile,home
U394,P016,review,2024-06-04 19:50:57,SESS_FOK80,453,tablet,fashion
U395,P065,share,2024-10-16 05:49:34,SESS_OP0VE,87,desktop,beauty
U395,P079,click,2024-10-16 06:11:41,SESS_V5F4C,562,desktop,home
U395,P007,add_to_cart,2024-10-16 06:49:32,SESS_C1PMA,170,tablet,electronics
U395,P012,compare,2024-10-16 06:09:13,SESS_OAJB6,552,mobile,electronics
U395,P084,compare,2024-10-16 08:47:58,SESS_E7COC,362,mobile,home
U395,P085,purchase,2024-10-16 08:04:29,SESS_W31Q5,203,mobile,home
U395,P005,click,2024-10-16 11:38:52,SESS_JJAR4,233,mobile,electronics
U395,P077,review,2024-10-16 08:45:37,SESS_UGZ40,339,desktop,home
U396,P015,add_to_cart,2024-07-01 17:43:54,SESS_ZVGIM,570,desktop,electronics
U396,P074,click,2024-07-01 18:41:41,SESS_HPALW,101,desktop,beauty
U396,P087,purchase,2024-07-01 18:00:00,SESS_L13IC,241,desktop,home
U396,P014,view,2024-07-01 18:59:42,SESS_1WW8P,60,tablet,electronics
U396,P080,purchase,2024-07-01 19:35:06,SESS_AR42D,165,desktop,home
U396,P011,add_to_cart,2024-07-01 19:34:59,SESS_4KDA2,344,desktop,electronics
U396,P069,compare,2024-07-01 21:58:18,SESS_WLNM2,310,desktop,beauty
U396,P073,purchase,2024-07-02 00:24:04,SESS_Q6771,285,desktop,beauty
U397,P075,share,2024-12-06 00:05:50,SESS_LG770,111,mobile,beauty
U397,P098,view,2024-12-06 00:51:52,SESS_RLGFR,53,desktop,toys
U397,P025,add_to_cart,2024-12-06 02:03:32,SESS_9LF2O,37,desktop,fashion
U397,P097,view,2024-12-06 00:21:08,SESS_3XMBA,40,mobile,toys
U397,P099,view,2024-12-06 00:44:58,SESS_KO0QL,58,desktop,toys
U397,P091,add_to_cart,2024-12-06 03:38:25,SESS_5NIFK,14,mobile,toys
U397,P028,view,2024-12-06 03:41:08,SESS_MA2H5,9,mobile,food
U397,P095,view,2024-12-06 01:21:33,SESS_SX696,17,desktop,toys
U398,P061,view,2024-01-16 22:46:14,SESS_22BI9,167,tablet,sports
U398,P057,view,2024-01-16 22:53:09,SESS_TKP2P,162,mobile,sports
U398,P055,view,2024-01-16 23:52:34,SESS_6T0YC,157,desktop,sports
U398,P063,compare,2024-01-17 00:31:20,SESS_72Q4M,353,desktop,sports
U398,P006,share,2024-01-16 23:06:06,SESS_H6SW3,476,desktop,electronics
U398,P063,click,2024-01-16 23:08:24,SESS_FWUNI,145,desktop,sports
U398,P031,compare,2024-01-17 00:09:26,SESS_X5HY9,279,tablet,food
U398,P012,compare,2024-01-17 02:35:08,SESS_ANAE2,127,desktop,electronics
U399,P012,wishlist,2024-02-11 05:08:37,SESS_3RF76,58,tablet,electronics
U399,P012,compare,2024-02-11 05:54:44,SESS_EZ4UI,71,mobile,electronics
U399,P093,share,2024-02-11 05:33:39,SESS_MYF01,51,mobile,toys
U399,P017,view,2024-02-11 07:03:28,SESS_GJ9U6,42,desktop,fashion
U399,P061,click,2024-02-11 05:35:09,SESS_N0WCZ,79,mobile,sports
U399,P086,compare,2024-02-11 06:55:27,SESS_P1F3A,76,mobile,home
U399,P018,compare,2024-02-11 11:04:19,SESS_0NTLR,60,desktop,fashion
U399,P023,click,2024-02-11 08:01:10,SESS_1EYN7,100,tablet,fashion
U400,P050,compare,2024-03-29 17:52:01,SESS_06ZCY,461,mobile,books
U400,P052,wishlist,2024-03-29 18:26:49,SESS_IZPYD,170,desktop,sports
U400,P059,share,2024-03-29 18:11:25,SESS_20NJR,210,desktop,sports
U400,P051,wishlist,2024-03-29 20:11:31,SESS_5511R,377,desktop,books
U400,P011,view,2024-03-29 19:42:49,SESS_SSM0D,140,desktop,electronics
U400,P002,compare,2024-03-29 20:18:31,SESS_UUKBI,242,desktop,electronics
U400,P045,share,2024-03-29 20:29:43,SESS_LZE6H,420,desktop,books
U400,P030,purchase,2024-03-29 20:56:28,SESS_7SNVC,185,mobile,food
U401,P095,wishlist,2024-10-02 08:34:14,SESS_U15UT,72,mobile,toys
U401,P087,view,2024-10-02 09:14:15,SESS_PIMRB,50,mobile,home
U401,P003,wishlist,2024-10-02 10:27:18,SESS_UCJI7,22,mobile,electronics
U401,P100,view,2024-10-02 10:17:08,SESS_O91D3,60,mobile,toys
U401,P098,view,2024-10-02 11:01:18,SESS_NM3A2,16,mobile,toys
U401,P022,click,2024-10-02 12:18:04,SESS_0RNWK,103,desktop,fashion
U401,P001,wishlist,2024-10-02 08:43:38,SESS_4ZH0Q,7,mobile,electronics
U401,P090,purchase,2024-10-02 11:06:43,SESS_59H2E,120,desktop,toys
U402,P039,add_to_cart,2024-02-01 09:42:11,SESS_84TYP,182,desktop,food
U402,P038,compare,2024-02-01 09:52:39,SESS_XUHXX,76,desktop,food
U402,P024,share,2024-02-01 10:47:53,SESS_RV3HO,108,mobile,fashion
U402,P037,add_to_cart,2024-02-01 10:21:02,SESS_SXF8L,141,mobile,food
U402,P026,wishlist,2024-02-01 09:59:35,SESS_ZYV9B,67,mobile,fashion
U402,P039,purchase,2024-02-01 14:00:31,SESS_DHZ0E,177,tablet,food
U402,P065,review,2024-02-01 12:08:23,SESS_B32IN,188,mobile,beauty
U402,P018,share,2024-02-01 15:58:26,SESS_OF4W2,164,mobile,fashion
U403,P048,click,2024-11-06 10:13:28,SESS_66CEV,512,desktop,books
U403,P004,view,2024-11-06 10:20:15,SESS_OMOMS,70,tablet,electronics
U403,P077,review,2024-11-06 11:44:56,SESS_LJ7XA,194,desktop,home
U403,P085,wishlist,2024-11-06 10:55:19,SESS_Y0J4Q,479,tablet,home
U403,P015,purchase,2024-11-06 14:08:00,SESS_PWA05,137,desktop,electronics
U403,P012,purchase,2024-11-06 12:16:43,SESS_Z0SFH,476,desktop,electronics
U403,P073,review,2024-11-06 12:56:34,SESS_37UKF,530,mobile,beauty
U403,P069,wishlist,2024-11-06 13:36:14,SESS_BTT9P,60,desktop,beauty
U404,P048,share,2024-11-29 04:21:33,SESS_7F1UP,114,mobile,books
U404,P090,share,2024-11-29 04:36:09,SESS_XI1S9,53,mobile,toys
U404,P026,view,2024-11-29 05:49:25,SESS_ZMXL2,58,tablet,fashion
U404,P023,click,2024-11-29 05:29:36,SESS_J3HIO,97,mobile,fashion
U404,P093,view,2024-11-29 06:21:45,SESS_6XR8Z,8,desktop,toys
U404,P094,click,2024-11-29 04:46:23,SESS_4L9EV,27,mobile,toys
U404,P033,view,2024-11-29 07:50:21,SESS_16YUS,24,mobile,food
U404,P022,view,2024-11-29 06:59:17,SESS_VQ0BC,42,desktop,fashion
U405,P096,share,2024-01-14 13:29:52,SESS_O7ZW0,174,mobile,toys
U405,P091,wishlist,2024-01-14 14:14:17,SESS_8TJHU,192,tablet,toys
U405,P036,add_to_cart,2024-01-14 13:46:46,SESS_HAK7T,159,desktop,food
U405,P074,view,2024-01-14 13:50:34,SESS_8UB1V,85,desktop,beauty
U405,P038,purchase,2024-01-14 13:51:04,SESS_3LQW3,129,desktop,food
U405,P031,purchase,2024-01-14 17:37:02,SESS_QPQ4B,281,mobile,food
U405,P096,purchase,2024-01-14 15:46:58,SESS_64623,124,desktop,toys
U405,P084,add_to_cart,2024-01-14 17:17:08,SESS_KYXAD,130,mobile,home
U406,P011,click,2024-10-20 16:33:01,SESS_3ZG1I,26,tablet,electronics
U406,P020,click,2024-10-20 17:11:37,SESS_LI3D3,70,mobile,fashion
U406,P022,share,2024-10-20 17:42:21,SESS_CEZ5X,75,desktop,fashion
U406,P040,compare,2024-10-20 18:24:40,SESS_89LPB,92,desktop,books
